"subject","activity","tBodyAccMeanX","tBodyAccMeanY","tBodyAccMeanZ","tBodyAccStdX","tBodyAccStdY","tBodyAccStdZ","tGravityAccMeanX","tGravityAccMeanY","tGravityAccMeanZ","tGravityAccStdX","tGravityAccStdY","tGravityAccStdZ","tBodyAccJerkMeanX","tBodyAccJerkMeanY","tBodyAccJerkMeanZ","tBodyAccJerkStdX","tBodyAccJerkStdY","tBodyAccJerkStdZ","tBodyGyroMeanX","tBodyGyroMeanY","tBodyGyroMeanZ","tBodyGyroStdX","tBodyGyroStdY","tBodyGyroStdZ","tBodyGyroJerkMeanX","tBodyGyroJerkMeanY","tBodyGyroJerkMeanZ","tBodyGyroJerkStdX","tBodyGyroJerkStdY","tBodyGyroJerkStdZ","tBodyAccMagMean","tBodyAccMagStd","tGravityAccMagMean","tGravityAccMagStd","tBodyAccJerkMagMean","tBodyAccJerkMagStd","tBodyGyroMagMean","tBodyGyroMagStd","tBodyGyroJerkMagMean","tBodyGyroJerkMagStd","fBodyAccMeanX","fBodyAccMeanY","fBodyAccMeanZ","fBodyAccStdX","fBodyAccStdY","fBodyAccStdZ","fBodyAccJerkMeanX","fBodyAccJerkMeanY","fBodyAccJerkMeanZ","fBodyAccJerkStdX","fBodyAccJerkStdY","fBodyAccJerkStdZ","fBodyGyroMeanX","fBodyGyroMeanY","fBodyGyroMeanZ","fBodyGyroStdX","fBodyGyroStdY","fBodyGyroStdZ","fBodyAccMagMean","fBodyAccMagStd","fBodyBodyAccJerkMagMean","fBodyBodyAccJerkMagStd","fBodyBodyGyroMagMean","fBodyBodyGyroMagStd","fBodyBodyGyroJerkMagMean","fBodyBodyGyroJerkMagStd"
"28","laying",0.2759135,-0.01675379,-0.1083449,-0.9688883,-0.9453868,-0.9564503,-0.4903345,0.1440733,0.015757,-0.9705991,-0.969759,-0.9791247,0.07807706,0.005939923,0.006009719,-0.9801647,-0.9786795,-0.9730717,-0.01736771,-0.09744873,0.09357912,-0.9551623,-0.9600575,-0.9623749,-0.1045116,-0.035601,-0.05345019,-0.9608029,-0.9803998,-0.9814189,-0.9581122,-0.954574,-0.9581122,-0.954574,-0.9784553,-0.9733126,-0.9371069,-0.9289409,-0.9782203,-0.9697733,-0.9739309,-0.9584364,-0.9611157,-0.9673249,-0.942004,-0.9567709,-0.9800134,-0.9780948,-0.9702516,-0.9822059,-0.9811175,-0.9745308,-0.9468042,-0.9658245,-0.9611648,-0.9580921,-0.957553,-0.966312,-0.9610356,-0.957564,-0.9734362,-0.9723361,-0.9442184,-0.931675,-0.9718306,-0.9693198
"29","walking",0.2719999,-0.01629156,-0.1066324,-0.1743379,-0.09175406,-0.242828,0.9623744,-0.1273181,0.09557921,-0.9782535,-0.9752728,-0.9459814,0.08537433,0.02238705,0.009415473,-0.2214335,-0.08717464,-0.461758,-0.007956682,-0.08196015,0.08568522,-0.5988687,-0.1818026,-0.4302324,-0.1068883,-0.04798981,-0.0392369,-0.3959096,-0.5879443,-0.5041301,-0.09552134,-0.2626951,-0.09552134,-0.2626951,-0.2402317,-0.1330363,-0.2805733,-0.3588141,-0.5062421,-0.6122229,-0.1358195,-0.03496423,-0.2797348,-0.190356,-0.1820685,-0.2833481,-0.2104699,-0.08802134,-0.3948778,-0.3073367,-0.1550207,-0.5290349,-0.43149,-0.3622323,-0.3972775,-0.6543136,-0.09413597,-0.4941175,-0.2356833,-0.3932575,-0.1089782,-0.1695065,-0.4168179,-0.4291568,-0.6285011,-0.6186677
"29","walking_upstairs",0.2654231,-0.02994653,-0.1180006,-0.08677156,-0.1221283,0.09954435,0.929259,-0.2271201,0.0443786,-0.954189,-0.9230078,-0.8588495,0.1063452,-0.0006890192,-0.02907139,-0.1823658,-0.3886242,-0.6787638,0.09319895,-0.1523281,0.08543181,-0.3239047,0.0461103,-0.3748151,-0.1304291,-0.05110351,-0.06809388,-0.4749326,-0.7342252,-0.558417,0.008343603,-0.04146961,0.008343603,-0.04146961,-0.3443248,-0.2544852,0.04396277,-0.08004762,-0.6173408,-0.7128463,-0.1097935,-0.1960115,-0.3204879,-0.07906253,-0.1412581,0.2030578,-0.2250678,-0.4088866,-0.6461986,-0.2113854,-0.4086489,-0.7101166,-0.2605193,-0.3940453,-0.3417001,-0.3503382,0.2343468,-0.4441531,-0.1083064,-0.1559938,-0.239108,-0.2805836,-0.3572139,-0.07433147,-0.6974546,-0.7564642
"29","walking_downstairs",0.2931404,-0.01494122,-0.098134,0.1673836,-0.1224635,-0.223178,0.9484862,-0.0760963,0.09196505,-0.9417362,-0.9139031,-0.8693009,0.0636872,0.000621017,-0.0140643,-0.02395257,-0.07734084,-0.4787642,-0.03741261,-0.08510459,0.08222441,-0.2820773,-0.3904601,-0.3111226,-0.07439865,-0.06714823,-0.03596484,-0.3478076,-0.693469,-0.3797694,0.1037052,0.1344812,0.1037052,0.1344812,-0.1386376,-0.03076934,-0.1229681,-0.2674098,-0.5391745,-0.597057,0.1106632,-0.02122937,-0.2666922,0.1874386,-0.2393491,-0.2620732,-0.03824582,-0.09778507,-0.4111735,-0.09863792,-0.1203815,-0.5473209,-0.189418,-0.463125,-0.1992259,-0.3191231,-0.3548727,-0.4161658,0.115974,-0.03308681,0.0004488963,-0.07977143,-0.3814599,-0.3230246,-0.5965786,-0.626676
"29","sitting",0.27718,-0.01663068,-0.1104118,-0.990745,-0.9632225,-0.9680639,0.8915638,0.1556595,0.2862561,-0.9846792,-0.9736043,-0.966032,0.07454381,0.005985314,0.003167701,-0.9935256,-0.9840551,-0.9901687,-0.03792711,-0.07557977,0.0580496,-0.9901787,-0.988334,-0.971228,-0.0953637,-0.04000184,-0.0470009,-0.993322,-0.9953192,-0.9928338,-0.978017,-0.9692903,-0.978017,-0.9692903,-0.9907198,-0.9905317,-0.9623773,-0.971578,-0.9953923,-0.9949053,-0.991094,-0.9696095,-0.975623,-0.9906175,-0.9616939,-0.965801,-0.9934458,-0.9838832,-0.9884702,-0.9942202,-0.9854933,-0.9904459,-0.9883936,-0.9903292,-0.9739336,-0.9907278,-0.9872598,-0.9729125,-0.9733465,-0.971218,-0.9900937,-0.9898229,-0.9802694,-0.9710114,-0.995063,-0.994742
"29","standing",0.2779651,-0.01726059,-0.1086591,-0.9960686,-0.9692957,-0.9802075,0.9745087,-0.05848715,0.03161458,-0.9967642,-0.985134,-0.9844645,0.07530525,0.0115105,0.000332895,-0.9936528,-0.9833382,-0.9905939,-0.02760756,-0.07210607,0.08275838,-0.9779948,-0.9903649,-0.9833686,-0.09887015,-0.04051106,-0.05449263,-0.9832931,-0.9955331,-0.9906857,-0.9847453,-0.9817457,-0.9847453,-0.9817457,-0.9907854,-0.9904957,-0.9806573,-0.9753587,-0.9921447,-0.9914536,-0.995024,-0.9733458,-0.984096,-0.9966046,-0.9682786,-0.978803,-0.9937369,-0.983195,-0.9885416,-0.9941234,-0.9847828,-0.9913164,-0.9744854,-0.9915867,-0.9836547,-0.9791626,-0.9896437,-0.9847142,-0.9845481,-0.9822477,-0.9897939,-0.9903279,-0.9808797,-0.9759387,-0.9916721,-0.9915168
"29","laying",0.2872952,-0.01719655,-0.1094621,-0.9842196,-0.9902409,-0.9872551,-0.3467898,0.8075354,0.5904522,-0.9729399,-0.9942476,-0.9857782,0.07188612,0.01169121,0.002415428,-0.992006,-0.9895136,-0.9932883,-0.0258281,-0.07618144,0.127412,-0.9942766,-0.992751,-0.9749946,-0.09953399,-0.03867683,-0.06744697,-0.9965425,-0.9970816,-0.9953808,-0.9864932,-0.9815721,-0.9864932,-0.9815721,-0.9927254,-0.9946469,-0.9719236,-0.9770401,-0.9973225,-0.9976661,-0.986627,-0.9890343,-0.9894739,-0.9834323,-0.9906804,-0.9863788,-0.992154,-0.9893988,-0.9920184,-0.9925435,-0.9904681,-0.9931078,-0.9931226,-0.9936963,-0.9761843,-0.9946522,-0.9922408,-0.976859,-0.9868006,-0.9815998,-0.9939983,-0.9943667,-0.9840013,-0.976679,-0.9976174,-0.9975852
"30","walking",0.2764068,-0.01758804,-0.09862471,-0.3463943,-0.17355,-0.1204768,0.9652176,-0.1576738,-0.003925564,-0.9797525,-0.9701766,-0.9439584,0.068869,0.02196565,-0.007395342,-0.3744009,-0.2707093,-0.5213519,-0.04595054,-0.06491709,0.08395682,-0.3879206,0.006002779,-0.1825697,-0.08738399,-0.06170289,-0.04460072,-0.4603454,-0.4976218,-0.4762088,-0.19514,-0.3598734,-0.19514,-0.3598734,-0.3521117,-0.353751,-0.02296408,-0.2668457,-0.4720687,-0.5469773,-0.3514029,-0.1938567,-0.3095589,-0.3449281,-0.2156343,-0.09314476,-0.3895956,-0.2995253,-0.4670307,-0.4151354,-0.2894661,-0.5754103,-0.3744403,-0.1759009,-0.2473503,-0.3990323,0.0955456,-0.2379415,-0.3423638,-0.4698528,-0.3471801,-0.3665374,-0.3583444,-0.3315417,-0.5476218,-0.57858
"30","walking_upstairs",0.2714156,-0.02533117,-0.1246975,-0.3505045,-0.1273112,0.0249468,0.9318298,-0.2266473,-0.02214011,-0.9540336,-0.9149339,-0.8624028,0.05798404,-0.003587192,0.01615062,-0.5354202,-0.5872145,-0.761942,-0.003559746,-0.07796065,0.08146993,-0.4938375,-0.08404815,-0.2115736,-0.1084143,-0.01411134,-0.03641578,-0.7427495,-0.743337,-0.6651506,-0.1376279,-0.3274108,-0.1376279,-0.3274108,-0.5966001,-0.5618377,-0.1136084,-0.1692935,-0.7187803,-0.7744391,-0.4204028,-0.2978138,-0.3675198,-0.3262604,-0.1042992,0.1214474,-0.5506784,-0.5929194,-0.7378039,-0.5615652,-0.6108266,-0.7847539,-0.488039,-0.3660584,-0.318937,-0.5034842,0.04495455,-0.2534271,-0.4005884,-0.3945081,-0.5497849,-0.5808781,-0.4491507,-0.1514723,-0.7739745,-0.7913494
"30","walking_downstairs",0.2831906,-0.01743839,-0.09997814,-0.05777032,-0.02726281,-0.2172757,0.9580005,-0.1267104,0.02880817,-0.9588904,-0.9186788,-0.8776671,0.0883933,-0.007561108,-0.01183014,-0.2266439,-0.1946561,-0.4670702,-0.07455913,-0.06931124,0.08957678,-0.2659232,-0.2853924,-0.2953704,-0.06159546,-0.04968076,-0.05435952,-0.5427645,-0.6137963,-0.4988829,-0.03739011,-0.01357712,-0.03739011,-0.01357712,-0.2937388,-0.1252832,-0.09553732,-0.2082675,-0.574337,-0.6176621,-0.106967,-0.02166371,-0.2580674,-0.04052571,-0.09346826,-0.2573934,-0.2349231,-0.2249928,-0.3996887,-0.2898027,-0.217432,-0.535515,-0.2630616,-0.3480651,-0.2637208,-0.2783866,-0.2557321,-0.3715415,0.00410151,-0.1785352,-0.1259614,-0.1331243,-0.3567723,-0.2523619,-0.6175788,-0.6455039
"30","sitting",0.2683361,-0.008047313,-0.09951545,-0.9836227,-0.937857,-0.950654,0.8254738,0.1145884,0.344766,-0.9783647,-0.9593613,-0.9566357,0.07600577,0.009756925,-0.002781618,-0.9888646,-0.9804209,-0.9881644,-0.03584265,-0.07435356,0.07020026,-0.9881327,-0.9764776,-0.9550532,-0.09527077,-0.04079306,-0.04882046,-0.9938685,-0.9924913,-0.9881245,-0.9574872,-0.9429015,-0.9574872,-0.9429015,-0.9877991,-0.9860576,-0.9558473,-0.9606413,-0.9937374,-0.9912802,-0.9850088,-0.954076,-0.9662741,-0.983231,-0.9339926,-0.9462038,-0.9887754,-0.9804057,-0.9859783,-0.9900176,-0.9819021,-0.9889712,-0.9870346,-0.9820059,-0.9611771,-0.9884848,-0.973805,-0.9573087,-0.9599234,-0.9435437,-0.9858263,-0.985295,-0.9738763,-0.9595139,-0.9917507,-0.9909464
"30","standing",0.2771127,-0.01701639,-0.1087562,-0.9775594,-0.8916545,-0.9128506,0.9685567,-0.1002968,0.02430444,-0.9964209,-0.9581458,-0.9492074,0.07524145,0.01208604,0.001908415,-0.9684307,-0.9573189,-0.9688973,-0.02761385,-0.06703344,0.08025148,-0.9114085,-0.9407054,-0.9308347,-0.09971602,-0.04377597,-0.05203072,-0.9601191,-0.968135,-0.9708457,-0.9305736,-0.9165704,-0.9305736,-0.9165704,-0.9712252,-0.9507623,-0.9138906,-0.8872476,-0.9729953,-0.9559957,-0.9720141,-0.9194751,-0.9380898,-0.9804266,-0.8855728,-0.9072868,-0.9678576,-0.9574349,-0.9628926,-0.9722167,-0.9604424,-0.9739543,-0.9157429,-0.9456288,-0.9377981,-0.9117182,-0.9394698,-0.9351769,-0.9320475,-0.9217332,-0.9533576,-0.9466398,-0.9174494,-0.8888722,-0.9592422,-0.9550086
"30","laying",0.2810339,-0.01944941,-0.1036582,-0.9763625,-0.9542018,-0.9670442,-0.3447378,0.7326612,0.6814592,-0.9795639,-0.9889307,-0.9832745,0.07521967,0.01076802,-0.0003741897,-0.9774638,-0.9710498,-0.9795179,-0.02678122,-0.07614764,0.09384722,-0.9736628,-0.9660417,-0.9688892,-0.1022774,-0.03848759,-0.05957368,-0.9837758,-0.9803571,-0.9807689,-0.96983,-0.9601679,-0.96983,-0.9601679,-0.9792328,-0.9696423,-0.9622849,-0.9512644,-0.9850864,-0.9761771,-0.97479,-0.9599743,-0.970322,-0.9770453,-0.9535584,-0.9671882,-0.9768879,-0.9716963,-0.9756324,-0.9803507,-0.9724342,-0.9822816,-0.9717891,-0.9681703,-0.9675774,-0.9744884,-0.9651342,-0.9721992,-0.9628408,-0.9640518,-0.9699493,-0.9680878,-0.9620012,-0.9526444,-0.9778213,-0.9754815
